date,AAON,AAPL,ABBV,ABNB,ACN,ADBE,ADI,AFRM,ALAB,AMAT,AMD,AMZN,ANET,APP,ARM,ASAN,ASML,AVGO,AXP,BAC,BILL,BKNG,BSX,CARR,CAT,CDNS,CELH,CFLT,CL,CLX,CME,COIN,COP,COST,CRM,CRWD,CRWV,CSCO,CVX,DASH,DDOG,DE,DELL,DKNG,DOCU,DUOL,EOG,ESTC,ETN,FTNT,GE,GIS,GLW,GOOGL,GS,GTLB,HD,HON,HOOD,HUBS,IBM,ICE,INTC,INTU,IOT,IR,ISRG,JCI,JNJ,JPM,KLAC,KMB,KO,LII,LLY,LOW,LRCX,MA,MAR,MCD,MDB,MDLZ,MELI,META,MNDY,MPWR,MRK,MRVL,MS,MSFT,MU,NBIS,NET,NFLX,NKE,NOW,NVDA,NVTS,NXPI,OKTA,ON,ORCL,ORLY,PANW,PATH,PEP,PG,PH,PLTR,POWI,PYPL,QCOM,QLYS,QQQ,RBLX,ROKU,S,SBUX,SE,SHOP,SLB,SMCI,SNOW,SNPS,SOFI,SPOT,SPY,SYK,TEAM,TER,TJX,TMO,TOST,TSLA,TSM,TT,TTD,TWLO,TXN,U,UBER,UNH,UPST,V,VRTX,WDAY,WFC,WMT,XOM,XYZ,ZM,ZS
2026-07-16,113.0548324584961,332.97283935546875,254.38999938964844,147.8000030517578,144.61000061035156,235.30999755859375,379.3741455078125,79.83999633789062,319.739990234375,560.330810546875,500.94000244140625,249.88999938964844,168.55999755859375,434.4800109863281,262.010009765625,7.639999866485596,1782.5645751953125,373.7694091796875,361.57000732421875,61.1778678894043,44.65999984741211,184.1652374267578,44.619998931884766,69.09154510498047,875.5457763671875,364.6499938964844,29.979999542236328,,93.53378295898438,97.57015991210938,245.11932373046875,160.49000549316406,112.09236145019531,944.0690307617188,172.37673950195312,203.75999450683594,72.91000366210938,109.66000366210938,182.26930236816406,186.36000061035156,262.32000732421875,598.969970703125,390.7343444824219,24.84000015258789,53.380001068115234,128.94000244140625,137.44000244140625,62.11000061035156,395.2973937988281,160.77999877929688,345.7300109863281,38.70000076293945,158.09231567382812,354.2322998046875,1090.1209716796875,31.7549991607666,345.4740905761719,225.65292358398438,106.0199966430664,224.57000732421875,217.48983764648438,141.29017639160156,96.9800033569336,294.7900085449219,37.459999084472656,84.75999450683594,402.3299865722656,140.86563110351562,248.7432098388672,343.1499938964844,219.12232971191406,107.69766998291016,84.41627502441406,558.5700073242188,1167.4970703125,214.83230590820312,320.619384765625,551.5399780273438,370.3873291015625,271.5299987792969,328.6000061035156,61.41999816894531,1857.4200439453125,664.0159301757812,79.02999877929688,1305.6500244140625,126.88105010986328,188.3000030517578,217.17449951171875,400.3463439941406,853.2000122070312,171.77000427246094,272.4599914550781,74.3499984741211,44.1021614074707,104.01000213623047,207.16818237304688,11.755000114440918,269.447509765625,147.74000549316406,88.12000274658203,124.20999908447266,86.25,353.989990234375,12.029999732971191,137.9562225341797,150.37742614746094,956.4137573242188,134.44000244140625,69.54849243164062,56.5902214050293,169.6864776611328,157.55999755859375,705.2051391601562,54.0099983215332,143.82000732421875,19.6299991607666,107.75102996826172,106.22000122070312,125.05999755859375,46.836978912353516,24.68000030517578,270.0199890136719,417.0299987792969,17.31999969482422,476.0799865722656,748.8604125976562,331.20001220703125,92.36000061035156,322.1762390136719,154.30313110351562,542.7739868164062,30.329999923706055,391.05999755859375,408.6437072753906,473.87969970703125,19.1200008392334,206.6999969482422,289.7365417480469,30.190000534057617,74.04000091552734,420.7889709472656,30.8799991607666,364.4629211425781,486.0299987792969,145.42999267578125,87.5672607421875,114.67546081542969,145.0110321044922,81.5199966430664,92.91999816894531,146.42999267578125
2026-07-17,111.27711486816406,333.452392578125,254.49000549316406,145.97999572753906,143.57000732421875,237.25,374.2198181152344,76.06999969482422,303.6199951171875,529.0941772460938,495.760009765625,247.22999572753906,168.61000061035156,424.5400085449219,267.19000244140625,7.690000057220459,1745.32275390625,370.15594482421875,355.3500061035156,60.958984375,44.709999084472656,181.24227905273438,44.029998779296875,68.44387817382812,878.6500244140625,330.1099853515625,28.989999771118164,,92.45000457763672,95.207763671875,243.905029296875,157.1199951171875,113.9499740600586,939.37646484375,170.4700927734375,203.0800018310547,73.20999908447266,111.94000244140625,185.75885009765625,184.13999938964844,258.69000244140625,597.239990234375,395.6861267089844,24.940000534057617,52.7400016784668,133.85000610351562,139.88999938964844,61.59000015258789,399.0082702636719,161.61000061035156,348.8299865722656,37.970001220703125,154.3194122314453,346.5472412109375,1060.0283203125,32.720001220703125,336.39105224609375,224.3468475341797,99.95999908447266,224.25999450683594,211.1552734375,139.18716430664062,95.04000091552734,291.0899963378906,38.31999969482422,82.22058868408203,345.4200134277344,140.06787109375,251.7981414794922,341.1000061035156,212.5098114013672,107.06525421142578,81.07620239257812,543.9299926757812,1177.4227294921875,207.44793701171875,312.9674987792969,543.5999755859375,365.4972229003906,265.820556640625,312.3299865722656,61.0,1813.9100341796875,645.5006103515625,78.69000244140625,1312.0,126.75181579589844,188.67999267578125,214.32022094726562,393.08001708984375,848.9500122070312,177.7100067138672,277.6600036621094,68.94999694824219,43.300662994384766,103.23999786376953,202.58331298828125,11.460000038146973,265.33599853515625,149.35000610351562,87.37000274658203,126.41000366210938,86.05000305175781,358.67999267578125,12.149999618530273,135.67063903808594,148.86868286132812,951.2940673828125,132.3800048828125,70.15594482421875,56.4206428527832,170.8501434326172,159.42999267578125,694.606201171875,51.68000030517578,144.42999267578125,19.56999969482422,104.8874740600586,104.05000305175781,123.55999755859375,46.74744415283203,24.18000030517578,268.8999938964844,384.2799987792969,17.280000686645508,478.1400146484375,741.4487915039062,319.8699951171875,93.29000091552734,322.2362060546875,153.97418212890625,532.0721435546875,30.079999923706055,380.8399963378906,397.30413818359375,468.8715515136719,18.59000015258789,206.77999877929688,282.57318115234375,28.989999771118164,72.45999908447266,423.48236083984375,29.510000228881836,357.8951110839844,485.6499938964844,144.77999877929688,87.01045989990234,113.96715545654297,146.41195678710938,79.94000244140625,91.12999725341797,149.94000244140625
2026-07-20,103.74678039550781,326.3085632324219,253.3800048828125,144.94000244140625,144.72999572753906,234.74000549316406,371.3286437988281,75.31999969482422,309.0899963378906,525.1384887695312,503.57000732421875,249.99000549316406,169.35000610351562,424.6000061035156,269.6099853515625,7.599999904632568,1736.7738037109375,377.47265625,351.92999267578125,60.11329650878906,45.18000030517578,179.01766967773438,43.77000045776367,66.74000549316406,864.2999877929688,329.92999267578125,29.420000076293945,,91.93000030517578,95.17810821533203,243.96475219726562,160.42999267578125,114.91354370117188,934.3145141601562,173.4847869873047,198.49000549316406,73.05999755859375,110.69999694824219,188.06869506835938,189.02000427246094,263.20001220703125,586.0,381.25,24.31999969482422,52.29999923706055,133.88999938964844,141.08999633789062,62.7400016784668,400.4248046875,160.36000061035156,341.29998779296875,37.58000183105469,152.812255859375,351.7638854980469,1049.8880615234375,34.06999969482422,330.60369873046875,225.50335693359375,99.27999877929688,231.2100067138672,211.48292541503906,141.10081481933594,97.05999755859375,293.82000732421875,38.54999923706055,80.16107940673828,353.1700134277344,138.9809112548828,247.59886169433594,338.8699951171875,207.36563110351562,107.19371795654297,81.63288879394531,533.5800170898438,1145.2589111328125,203.45263671875,306.4344787597656,547.4400024414062,366.18585205078125,265.7510986328125,323.3599853515625,60.27000045776367,1832.4200439453125,645.3406982421875,76.75,1328.800048828125,123.67000579833984,194.94000244140625,209.78518676757812,401.53411865234375,865.4600219726562,182.6199951171875,272.4200134277344,67.5999984741211,43.013710021972656,104.69999694824219,203.05279541015625,11.539999961853027,265.98309326171875,148.41000366210938,86.69999694824219,121.37999725341797,84.52999877929688,348.6600036621094,12.15999984741211,134.0281982421875,148.02499389648438,948.87890625,134.85000610351562,70.85302734375,56.68000030517578,169.39805603027344,156.3699951171875,695.33544921875,53.25,144.1300048828125,19.459999084472656,104.21135711669922,105.69000244140625,124.4800033569336,46.15053939819336,23.829999923706055,274.3399963378906,378.4599914550781,17.010000228881836,492.32000732421875,740.2518310546875,319.1400146484375,96.43000030517578,333.6318664550781,155.2102813720703,525.826904296875,30.850000381469727,369.57000732421875,401.2236328125,467.0558166503906,18.639999389648438,205.24000549316406,282.6229553222656,29.809999465942383,72.16999816894531,418.97015380859375,28.81999969482422,359.9013977050781,480.5,147.22000122070312,85.83719635009766,111.9320297241211,147.40553283691406,79.29000091552734,90.91000366210938,149.82000732421875
2026-07-21,105.47456359863281,327.45758056640625,256.1000061035156,144.10000610351562,140.86000061035156,227.16000366210938,381.647216796875,74.72000122070312,319.7900085449219,563.9469604492188,544.4299926757812,247.5500030517578,174.5800018310547,428.69000244140625,289.7300109863281,7.389999866485596,1799.18310546875,385.7974853515625,350.7900085449219,60.909236907958984,44.2599983215332,178.9677734375,43.189998626708984,66.69000244140625,889.969970703125,344.6400146484375,28.020000457763672,,90.5,94.58503723144531,236.2708740234375,175.85000610351562,116.72148895263672,927.7449340820312,169.76133728027344,191.14999389648438,79.58000183105469,112.18000030517578,189.41693115234375,188.0399932861328,254.7899932861328,586.8800048828125,404.1499938964844,23.850000381469727,50.7400016784668,124.70999908447266,143.44000244140625,60.18000030517578,401.9610290527344,158.10000610351562,340.70001220703125,37.150001525878906,162.10476684570312,346.927001953125,1080.269287109375,32.849998474121094,329.1742248535156,229.17236328125,106.36000061035156,218.55999755859375,209.000732421875,138.21041870117188,105.44999694824219,289.9200134277344,36.06999969482422,80.88091278076172,350.05999755859375,141.31439208984375,249.3800811767578,345.2300109863281,217.3143768310547,106.7688217163086,81.48377990722656,529.8800048828125,1173.7281494140625,202.25999450683594,321.6582946777344,538.2999877929688,367.0640563964844,262.0473937988281,307.6499938964844,59.86000061035156,1822.6500244140625,643.3023071289062,72.83999633789062,1383.260009765625,125.51908874511719,207.9600067138672,215.2152862548828,397.00262451171875,970.8200073242188,216.9199981689453,272.30999755859375,68.66999816894531,42.509063720703125,102.05999755859375,207.0583038330078,12.824999809265137,271.9263610839844,141.7100067138672,91.05999755859375,127.05000305175781,87.97000122070312,342.1499938964844,12.039999961853027,133.57305908203125,147.00262451171875,957.6512451171875,132.66000366210938,74.07949829101562,55.71238708496094,172.5608367919922,143.77999877929688,708.2319946289062,52.5,144.27000427246094,18.809999465942383,103.85340881347656,106.26000213623047,123.02999877929688,46.34950637817383,25.5,271.7300109863281,389.07000732421875,17.639999389648438,493.2300109863281,746.426513671875,314.5799865722656,90.5999984741211,373.8963928222656,154.5623321533203,523.05908203125,30.3700008392334,378.92999267578125,423.47393798828125,468.78173828125,18.25,196.22000122070312,289.81610107421875,29.8700008392334,71.55000305175781,433.6795959472656,29.270000457763672,355.16021728515625,482.0,141.1699981689453,87.23914337158203,110.12635803222656,150.73397827148438,80.37999725341797,89.7699966430664,148.72000122070312
2026-07-22,107.03256225585938,325.60919189453125,253.3000030517578,140.0500030517578,140.08999633789062,218.36000061035156,385.5553283691406,73.91500091552734,330.8949890136719,553.3283081054688,552.3300170898438,244.85000610351562,174.8699951171875,412.4800109863281,283.3999938964844,6.880000114440918,1799.5325927734375,396.0887451171875,348.739990234375,61.30720520019531,41.88999938964844,177.43150329589844,42.970001220703125,68.0999984741211,889.3099975585938,337.010009765625,28.469999313354492,,91.62999725341797,94.65422821044922,248.07545471191406,166.1199951171875,118.00293731689453,925.8380126953125,162.7137451171875,188.4199981689453,82.63999938964844,112.20999908447266,191.31039428710938,177.72999572753906,245.77000427246094,607.3300170898438,441.79998779296875,22.829999923706055,47.88999938964844,119.51000213623047,144.0,58.68000030517578,405.91131591796875,155.0500030517578,341.19000244140625,36.90999984741211,153.77044677734375,341.8702392578125,1092.84765625,31.350000381469727,329.02532958984375,232.29299926757812,104.4800033569336,204.89999389648438,204.30442810058594,142.05763244628906,102.62000274658203,284.4700012207031,33.33000183105469,83.5202865600586,340.69000244140625,142.0922088623047,254.3754425048828,348.2099914550781,214.44761657714844,107.58897399902344,81.71240997314453,532.780029296875,1161.3458251953125,204.35000610351562,318.951171875,531.97998046875,369.0500183105469,261.7098083496094,304.9700012207031,60.86000061035156,1799.2099609375,626.6754150390625,73.91000366210938,1398.449951171875,126.72199249267578,210.99000549316406,217.3037872314453,389.6065673828125,959.47998046875,218.16000366210938,268.9800109863281,68.52999877929688,41.76693344116211,95.45999908447266,211.82298278808594,12.670000076293945,277.551025390625,136.69000244140625,92.33000183105469,125.83999633789062,86.52999877929688,335.2799987792969,10.699999809265137,134.2161865234375,148.02499389648438,968.8187866210938,124.56999969482422,72.18743133544922,55.373226165771484,174.67930603027344,140.22999572753906,704.61572265625,49.63999938964844,143.0800018310547,18.219999313354492,103.38610076904297,104.87999725341797,118.41999816894531,47.42393112182617,30.559999465942383,267.79998779296875,377.6099853515625,17.06999969482422,474.1600036621094,745.55859375,309.239990234375,85.4000015258789,369.318115234375,154.92120361328125,526.0568237304688,29.209999084472656,374.010009765625,420.0830383300781,472.4830017089844,17.579999923706055,183.3800048828125,292.69140625,29.270000457763672,70.33000183105469,428.67041015625,28.639999389648438,352.7646789550781,472.57000732421875,132.4199981689453,85.92668151855469,109.06888580322266,153.4563446044922,77.45999908447266,85.80999755859375,142.25999450683594
2026-07-23,107.54191589355469,321.3828430175781,256.9200134277344,137.57000732421875,138.74000549316406,212.1699981689453,379.0451354980469,71.20999908447266,326.9700012207031,562.1987915039062,539.6900024414062,233.66000366210938,176.61000061035156,398.8599853515625,283.0400085449219,6.570000171661377,1800.671142578125,391.7566223144531,340.8399963378906,60.968929290771484,41.2599983215332,172.4136199951172,43.58000183105469,69.1500015258789,894.5399780273438,330.4599914550781,27.170000076293945,,90.08000183105469,92.71686553955078,253.1317138671875,161.16000366210938,119.40359497070312,924.5899658203125,156.65438842773438,183.4199981689453,81.0999984741211,112.76000213623047,192.73794555664062,169.77000427246094,244.38999938964844,610.02001953125,439.3399963378906,22.809999465942383,47.040000915527344,120.66999816894531,145.49000549316406,57.33000183105469,414.11114501953125,151.5399932861328,349.0,35.54999923706055,155.76669311523438,317.4859313964844,1069.4820556640625,30.219999313354492,322.3346252441406,245.5332794189453,101.58000183105469,190.00999450683594,205.1781463623047,142.73538208007812,100.2300033569336,281.5299987792969,31.489999771118164,84.29010009765625,332.0199890136719,142.8899688720703,257.99755859375,349.8999938964844,218.48306274414062,106.03759002685547,80.68852233886719,537.8900146484375,1184.173095703125,201.9199981689453,319.4406433105469,530.2899780273438,363.7308349609375,260.9452209472656,299.1400146484375,60.04999923706055,1798.699951171875,605.6220092773438,71.73999786376953,1397.1500244140625,129.71432495117188,209.32000732421875,214.00196838378906,380.8630065917969,990.2100219726562,220.97000122070312,262.32000732421875,68.88999938964844,40.55974197387695,91.94000244140625,208.5266571044922,12.029999732971191,276.0478210449219,136.10000610351562,90.12999725341797,120.04000091552734,86.11000061035156,325.6300048828125,10.199999809265137,133.52359008789062,145.88099670410156,983.4992065429688,123.37000274658203,70.5741958618164,55.86201858520508,170.18377685546875,133.74000549316406,691.23974609375,47.54999923706055,141.6699981689453,17.3799991607666,102.62049865722656,99.5,112.0,46.97625732421875,31.200000762939453,265.1300048828125,373.5199890136719,16.649999618530273,468.989990234375,736.3515014648438,318.9700012207031,80.1500015258789,373.6064758300781,152.99725341796875,571.8816528320312,28.399999618530273,319.69000244140625,414.46807861328125,478.5785827636719,16.790000915527344,185.05999755859375,283.5382385253906,28.940000534057617,68.91000366210938,420.9678649902344,27.59000015258789,350.9480285644531,473.0899963378906,127.87000274658203,85.697998046875,108.14111328125,155.88064575195312,76.48999786376953,84.11000061035156,139.6999969482422
2026-07-24,102.53833770751953,332.7330322265625,259.3599853515625,141.10000610351562,146.99000549316406,225.11000061035156,370.73046875,70.2300033569336,291.5799865722656,535.6771850585938,521.9500122070312,232.11000061035156,173.99000549316406,391.9800109863281,260.010009765625,6.860000133514404,1754.8204345703125,381.225830078125,326.1700134277344,61.735023498535156,43.5099983215332,177.032470703125,44.25,68.87999725341797,888.72998046875,326.239990234375,27.1200008392334,,90.75,94.4466552734375,254.11708068847656,158.2899932861328,119.46320343017578,935.030029296875,163.37258911132812,183.27999877929688,71.87999725341797,114.16999816894531,193.104736328125,172.91000366210938,246.86000061035156,628.1599731445312,437.5,23.010000228881836,50.439998626708984,122.23999786376953,146.38999938964844,58.68000030517578,403.0782775878906,152.3699951171875,353.7300109863281,36.029998779296875,146.37437438964844,319.53460693359375,1056.057861328125,31.280000686645508,330.5441589355469,242.42259216308594,94.91000366210938,204.88999938964844,212.66445922851562,145.30682373046875,92.31999969482422,296.3299865722656,33.11000061035156,84.38008880615234,337.5,142.96974182128906,262.1072998046875,353.2099914550781,210.28233337402344,108.39924621582031,81.76211547851562,541.1300048828125,1194.318603515625,207.63999938964844,304.8861083984375,539.6599731445312,373.6706237792969,262.89141845703125,298.2200012207031,60.52000045776367,1801.43994140625,594.7206420898438,77.43000030517578,1333.81005859375,130.30087280273438,194.22999572753906,213.30580139160156,380.9828186035156,920.9500122070312,187.77000427246094,262.1499938964844,70.08999633789062,41.262290954589844,98.77999877929688,206.6088104248047,10.920000076293945,268.0338439941406,138.5,86.80999755859375,114.98999786376953,87.4000015258789,323.7900085449219,10.84000015258789,135.1957244873047,147.41000366210938,985.5550537109375,122.91999816894531,63.19512176513672,56.01165008544922,166.06617736816406,137.47999572753906,683.5177612304688,47.54999923706055,141.97000122070312,18.139999389648438,102.66027069091797,100.0,113.75,52.1494140625,30.100000381469727,268.05999755859375,373.4700012207031,16.459999084472656,482.6600036621094,737.099609375,330.25,86.87999725341797,349.78564453125,153.7349395751953,567.8247680664062,29.040000915527344,313.0299987792969,402.3306579589844,479.8555603027344,17.290000915527344,191.4600067138672,278.15582275390625,28.6200008392334,65.94000244140625,418.16510009765625,26.93000030517578,355.0803527832031,477.3599853515625,135.33999633789062,85.81730651855469,109.20855712890625,155.93032836914062,77.1500015258789,87.98999786376953,142.32000732421875
2026-07-27,100.89044952392578,336.61968994140625,256.9100036621094,146.86000061035156,154.05999755859375,237.75,370.7604064941406,73.05000305175781,282.5199890136719,516.337890625,494.95001220703125,231.38999938964844,170.75999450683594,412.7300109863281,266.3299865722656,7.75,1653.1220703125,382.5234375,335.3900146484375,61.81461715698242,44.900001525878906,186.33998107910156,45.5099983215332,69.33000183105469,873.280029296875,338.6099853515625,28.790000915527344,,91.9800033569336,96.2851791381836,254.16685485839844,167.49000549316406,114.814208984375,951.5800170898438,173.29513549804688,180.11000061035156,70.79000091552734,114.56999969482422,188.35618591308594,184.3699951171875,251.86000061035156,625.02001953125,426.9100036621094,24.110000610351562,52.90999984741211,132.82000732421875,140.30999755859375,61.2400016784668,397.66162109375,152.3800048828125,361.6099853515625,36.61000061035156,143.09056091308594,326.3502197265625,1043.1212158203125,32.880001068115234,333.6313781738281,245.01483154296875,95.6500015258789,223.00999450683594,214.73956298828125,148.23707580566406,91.66999816894531,303.9100036621094,35.34000015258789,84.64002227783203,356.8299865722656,142.98968505859375,264.6448059082031,356.20001220703125,203.1304168701172,110.11862182617188,83.57131958007812,547.3499755859375,1195.81640625,211.5500030517578,291.300537109375,551.7100219726562,382.28314208984375,268.75970458984375,309.7099914550781,60.66999816894531,1819.739990234375,593.4016723632812,82.0999984741211,1339.0799560546875,129.99267578125,189.1699981689453,213.38536071777344,388.368896484375,900.2000122070312,187.8800048828125,265.6099853515625,70.4000015258789,41.697669982910156,105.55999755859375,196.2903594970703,11.40999984741211,266.4709167480469,137.42999267578125,89.04000091552734,119.9000015258789,90.58999633789062,317.32000732421875,11.619999885559082,138.3124237060547,148.6300048828125,985.3255004882812,131.52999877929688,63.14533233642578,55.931846618652344,169.1195526123047,134.7899932861328,681.4099731445312,48.41999816894531,142.9199981689453,18.139999389648438,103.0579833984375,104.38999938964844,126.87999725341797,51.264007568359375,29.809999465942383,272.9200134277344,388.989990234375,16.8799991607666,494.7200012207031,737.25927734375,336.739990234375,95.87000274658203,334.6414489746094,155.88815307617188,559.1015014648438,30.84000015258789,309.2200012207031,398.022216796875,482.20001220703125,17.8799991607666,194.47000122070312,277.9866943359375,30.440000534057617,68.18000030517578,415.0841064453125,27.489999771118164,361.8577575683594,479.0,147.5399932861328,86.7718276977539,111.47312927246094,153.7742919921875,81.23999786376953,91.22000122070312,147.3000030517578
2026-07-28,93.61978912353516,339.78692626953125,263.20001220703125,153.11000061035156,164.66000366210938,249.17999267578125,364.7187805175781,72.4000015258789,260.2300109863281,475.9510498046875,454.6199951171875,230.86000061035156,169.7100067138672,418.2200012207031,244.74000549316406,8.1899995803833,1582.949951171875,380.2176513671875,336.6300048828125,62.302127838134766,46.36000061035156,198.82981872558594,46.060001373291016,63.15999984741211,840.8499755859375,344.7200012207031,29.450000762939453,,92.7300033569336,99.16157531738281,258.7851867675781,167.89999389648438,113.34400939941406,966.5800170898438,181.18124389648438,181.8000030517578,67.30000305175781,115.58000183105469,185.95712280273438,195.52000427246094,250.8800048828125,639.8400268554688,392.1000061035156,24.6200008392334,55.970001220703125,140.72999572753906,139.63999938964844,62.099998474121094,385.3119812011719,149.97999572753906,363.5899963378906,37.650001525878906,125.7731704711914,333.4956359863281,1028.3037109375,32.96500015258789,341.9500732421875,246.31094360351562,92.76000213623047,238.0500030517578,225.92930603027344,152.21385192871094,86.30000305175781,312.989990234375,37.5,86.4795913696289,361.79998779296875,139.88836669921875,265.42095947265625,357.30999755859375,190.5845947265625,111.74905395507812,87.74639892578125,544.1099853515625,1218.913330078125,218.24000549316406,269.3238830566406,562.75,382.7421875,271.09307861328125,310.6199951171875,62.47999954223633,1862.52001953125,592.9420166015625,87.08999633789062,1282.010009765625,131.0464630126953,174.47000122070312,210.4216766357422,392.61090087890625,820.530029296875,169.69000244140625,264.1000061035156,72.38999938964844,42.59811782836914,110.62000274658203,196.789794921875,10.010000228881836,257.9591979980469,136.2100067138672,84.38999938964844,119.95999908447266,91.16999816894531,319.0,12.1899995803833,141.3499755859375,148.8800048828125,988.9682006835938,123.52999877929688,58.952903747558594,58.17630386352539,161.99832153320312,135.75,674.786865234375,49.5,143.91000366210938,18.34000015258789,102.51112365722656,107.41000366210938,130.27999877929688,49.722007751464844,28.450000762939453,270.3599853515625,383.82000732421875,16.739999771118164,511.55999755859375,739.0248413085938,346.6000061035156,99.9800033569336,320.5268859863281,160.2942352294922,575.968505859375,32.34000015258789,307.44000244140625,391.2603454589844,468.9214172363281,18.90999984741211,194.3300018310547,275.6585998535156,31.829999923706055,70.73999786376953,426.1658630371094,27.81999969482422,365.91021728515625,490.3900146484375,159.69000244140625,86.37411499023438,112.82987976074219,152.055419921875,83.0999984741211,91.4800033569336,151.6300048828125
2026-07-29,84.76116943359375,337.8985900878906,263.29998779296875,153.00999450683594,173.1699981689453,263.42999267578125,352.296630859375,70.11000061035156,249.74000549316406,435.9837951660156,429.55999755859375,226.64999389648438,157.97000122070312,399.4599914550781,224.88999938964844,8.510000228881836,1550.68994140625,369.64691162109375,331.5,60.7599983215332,47.40999984741211,200.81503295898438,46.040000915527344,59.91999816894531,782.7100219726562,332.760009765625,28.8799991607666,,93.48999786376953,98.47953796386719,264.19976806640625,160.08999633789062,117.27777099609375,974.030029296875,188.04917907714844,179.3800048828125,60.81999969482422,112.4800033569336,190.20008850097656,193.52999877929688,264.20001220703125,610.9500122070312,369.6400146484375,24.549999237060547,58.16999816894531,140.1699981689453,145.94000244140625,64.44000244140625,360.9918212890625,153.22000122070312,350.6300048828125,37.91999816894531,123.81685638427734,336.49371337890625,975.9700927734375,34.029998779296875,335.7954406738281,240.39866638183594,89.83999633789062,251.1199951171875,224.82720947265625,153.76869201660156,81.87999725341797,333.1300048828125,38.75,84.59003448486328,353.1000061035156,139.03077697753906,264.2268371582031,344.7099914550781,169.99786376953125,111.86763000488281,88.55160522460938,430.0199890136719,1208.28857421875,215.67999267578125,252.08221435546875,563.3200073242188,380.3470764160156,269.6036682128906,321.1000061035156,64.98999786376953,1863.31005859375,585.148193359375,90.25,1248.760009765625,129.59503173828125,163.39999389648438,202.0179443359375,389.8061828613281,739.0,148.22000122070312,270.3800048828125,73.62999725341797,42.766334533691406,115.76000213623047,189.79762268066406,9.734999656677246,239.9004669189453,136.91000366210938,78.86000061035156,117.73999786376953,90.62999725341797,314.1499938964844,12.59000015258789,141.98321533203125,146.10000610351562,949.1583862304688,123.0,56.33388137817383,58.20622634887695,154.83729553222656,135.1300048828125,661.0411376953125,50.130001068115234,145.3300018310547,18.520000457763672,103.5451889038086,108.37000274658203,129.1699981689453,48.707271575927734,25.700000762939453,282.8999938964844,373.69000244140625,15.25,524.010009765625,727.6531372070312,352.25,104.27999877929688,319.287353515625,161.1216278076172,576.0184936523438,32.599998474121094,298.32000732421875,373.6675720214844,445.7461853027344,19.09000015258789,188.25,269.9179992675781,32.040000915527344,71.19999694824219,417.99615478515625,26.600000381469727,368.0462646484375,483.3299865722656,168.00999450683594,83.39124298095703,113.94721221923828,155.74154663085938,82.18000030517578,92.41000366210938,153.77000427246094
2026-07-30,87.47766876220703,333.1426696777344,257.4100036621094,152.0800018310547,163.2899932861328,247.89999389648438,365.5562438964844,73.25,299.69000244140625,501.2340087890625,485.3900146484375,235.5,171.02000427246094,403.8699951171875,241.5399932861328,7.949999809265137,1651.43994140625,387.1350402832031,337.5199890136719,61.416648864746094,45.38999938964844,192.77444458007812,46.0,61.38999938964844,809.1400146484375,332.82000732421875,29.350000381469727,,91.5999984741211,95.61302947998047,265.971435546875,163.5800018310547,118.24134826660156,954.1699829101562,180.39263916015625,185.22000122070312,73.9000015258789,113.55999755859375,190.6461944580078,197.52999877929688,268.55999755859375,599.469970703125,404.80999755859375,23.719999313354492,54.290000915527344,133.60000610351562,145.50999450683594,64.25,385.9404602050781,154.25,355.0400085449219,36.41999816894531,134.9658660888672,333.4456787109375,1019.8650512695312,33.720001220703125,330.91143798828125,241.18630981445312,86.5999984741211,233.10000610351562,220.1606903076172,155.75209045410156,91.12999725341797,315.5,35.79999923706055,84.30010223388672,352.9700012207031,143.47833251953125,254.56451416015625,350.8500061035156,180.1264190673828,108.8834457397461,87.96509552001953,417.45001220703125,1153.3172607421875,210.0800018310547,297.404052734375,577.3499755859375,374.718505859375,266.5454406738281,325.8800048828125,63.08000183105469,1885.72998046875,538.60498046875,88.16000366210938,1316.1800537109375,129.0283660888672,183.3000030517578,208.91000366210938,450.2524108886719,874.6599731445312,188.42999267578125,283.3900146484375,73.16999816894531,41.84609603881836,110.06999969482422,194.82199096679688,11.010000228881836,244.06173706054688,140.4199981689453,83.73999786376953,127.55999755859375,87.36000061035156,325.67999267578125,12.369999885559082,138.7180938720703,143.9600067138672,960.8547973632812,122.26000213623047,60.61593246459961,57.507957458496094,150.77938842773438,141.7100067138672,682.8384399414062,48.66999816894531,145.08999633789062,18.399999618530273,105.24541473388672,106.23999786376953,122.4000015258789,48.65753173828125,27.729999542236328,298.1000061035156,372.3299865722656,16.469999313354492,522.6099853515625,739.852783203125,348.0400085449219,98.12000274658203,365.3496398925781,158.7590789794922,576.3282470703125,32.849998474121094,308.8500061035156,402.2309265136719,439.2415771484375,18.280000686645508,190.94000244140625,277.3399963378906,33.34000015258789,70.37000274658203,418.8906555175781,27.040000915527344,365.5908203125,481.70001220703125,158.11000061035156,84.94232940673828,110.83465576171875,155.96014404296875,82.58999633789062,92.31999969482422,148.38999938964844
